demarcation_code,financial_year,item_code,item_label,amount,id
MAN,2020,fruitless,Fruitless and Wasteful Expenditure,5329365,28120
MAN,2020,irregular,Irregular Expenditure,1600359586,28121
MAN,2020,unauthorised,Unauthorised Expenditure,1165090884,28122
MAN,2021,fruitless,Fruitless and Wasteful Expenditure,19694896,28123
MAN,2021,irregular,Irregular Expenditure,190844856,28124
MAN,2021,unauthorised,Unauthorised Expenditure,570024938,28125
MP301,2019,fruitless,Fruitless and Wasteful Expenditure,1381933,28126
MP301,2018,fruitless,Fruitless and Wasteful Expenditure,3849171,18613
MP301,2018,irregular,Irregular Expenditure,40630459,18614
MP301,2018,unauthorised,Unauthorised Expenditure,212077,18615
MP301,2019,irregular,Irregular Expenditure,39431149,28127
MP301,2019,unauthorised,Unauthorised Expenditure,25430440,28128
MP301,2020,fruitless,Fruitless and Wasteful Expenditure,1194943,28129
MP301,2020,irregular,Irregular Expenditure,20542755,28130
MP301,2020,unauthorised,Unauthorised Expenditure,124148071,28131
MP301,2021,fruitless,Fruitless and Wasteful Expenditure,122284,28132
MP301,2021,irregular,Irregular Expenditure,16189484,28133
MP301,2021,unauthorised,Unauthorised Expenditure,9859613,28134
MP302,2019,fruitless,Fruitless and Wasteful Expenditure,29591642,28135
MP302,2018,fruitless,Fruitless and Wasteful Expenditure,39747114,18625
MP302,2018,irregular,Irregular Expenditure,94132893,18626
MP302,2018,unauthorised,Unauthorised Expenditure,0,18627
MP302,2019,irregular,Irregular Expenditure,108243820,28136
MP302,2019,unauthorised,Unauthorised Expenditure,49326910,28137
MP302,2020,fruitless,Fruitless and Wasteful Expenditure,74180685,28138
MP302,2020,irregular,Irregular Expenditure,2520219,28139
MP302,2020,unauthorised,Unauthorised Expenditure,141122133,28140
MP302,2021,fruitless,Fruitless and Wasteful Expenditure,0,28141
MP302,2021,irregular,Irregular Expenditure,174767721,28142
MP302,2021,unauthorised,Unauthorised Expenditure,83459000,28143
MP303,2019,fruitless,Fruitless and Wasteful Expenditure,17238719,28144
MP303,2018,fruitless,Fruitless and Wasteful Expenditure,13420539,18637
MP303,2018,irregular,Irregular Expenditure,30712824,18638
MP303,2018,unauthorised,Unauthorised Expenditure,230673181,18639
MP303,2019,irregular,Irregular Expenditure,32036822,28145
MP303,2019,unauthorised,Unauthorised Expenditure,256242032,28146
MP303,2020,fruitless,Fruitless and Wasteful Expenditure,6837517,28147
MP303,2020,irregular,Irregular Expenditure,43045021,28148
MP303,2020,unauthorised,Unauthorised Expenditure,230933911,28149
MP303,2021,fruitless,Fruitless and Wasteful Expenditure,8454831,28150
MP303,2021,irregular,Irregular Expenditure,12886791,28151
MP303,2021,unauthorised,Unauthorised Expenditure,158365190,28152
MP304,2019,fruitless,Fruitless and Wasteful Expenditure,5556,28153
MP304,2018,fruitless,Fruitless and Wasteful Expenditure,2022,18649
MP304,2018,irregular,Irregular Expenditure,2641056,18650
MP304,2018,unauthorised,Unauthorised Expenditure,0,18651
MP304,2019,irregular,Irregular Expenditure,3724015,28154
MP304,2019,unauthorised,Unauthorised Expenditure,0,28155
MP304,2020,fruitless,Fruitless and Wasteful Expenditure,0,28156
MP304,2020,irregular,Irregular Expenditure,42100304,28157
MP304,2020,unauthorised,Unauthorised Expenditure,0,28158
MP304,2021,fruitless,Fruitless and Wasteful Expenditure,23378,28159
MP304,2021,irregular,Irregular Expenditure,10177404,28160
MP304,2021,unauthorised,Unauthorised Expenditure,0,28161
MP305,2019,fruitless,Fruitless and Wasteful Expenditure,120085776,28162
MP305,2018,fruitless,Fruitless and Wasteful Expenditure,77635336,18661
MP305,2018,irregular,Irregular Expenditure,91087414,18662
MP305,2018,unauthorised,Unauthorised Expenditure,89698003,18663
MP305,2019,irregular,Irregular Expenditure,69656406,28163
MP305,2019,unauthorised,Unauthorised Expenditure,0,28164
MP305,2020,fruitless,Fruitless and Wasteful Expenditure,119783247,28165
MP305,2020,irregular,Irregular Expenditure,75216493,28166
MP305,2020,unauthorised,Unauthorised Expenditure,288111565,28167
MP305,2021,fruitless,Fruitless and Wasteful Expenditure,11518648,28168
MP305,2021,irregular,Irregular Expenditure,40751096,28169
MP305,2021,unauthorised,Unauthorised Expenditure,233469317,28170
MP306,2019,fruitless,Fruitless and Wasteful Expenditure,4973253,28171
MP306,2018,fruitless,Fruitless and Wasteful Expenditure,3550192,18673
MP306,2018,irregular,Irregular Expenditure,23728665,18674
MP306,2018,unauthorised,Unauthorised Expenditure,32308590,18675
MP306,2019,irregular,Irregular Expenditure,16098442,28172
MP306,2019,unauthorised,Unauthorised Expenditure,14364650,28173
MP306,2020,fruitless,Fruitless and Wasteful Expenditure,7453207,28174
MP306,2020,irregular,Irregular Expenditure,26779830,28175
MP306,2020,unauthorised,Unauthorised Expenditure,0,28176
MP306,2021,fruitless,Fruitless and Wasteful Expenditure,0,28177
MP306,2021,irregular,Irregular Expenditure,3317530,28178
MP306,2021,unauthorised,Unauthorised Expenditure,26087611,28179
MP307,2019,fruitless,Fruitless and Wasteful Expenditure,200306516,28180
MP307,2018,fruitless,Fruitless and Wasteful Expenditure,82172966,18685
MP307,2018,irregular,Irregular Expenditure,58088949,18686
MP307,2018,unauthorised,Unauthorised Expenditure,229992929,18687
MP307,2019,irregular,Irregular Expenditure,333827805,28181
MP307,2019,unauthorised,Unauthorised Expenditure,897063000,28182
MP307,2020,fruitless,Fruitless and Wasteful Expenditure,202241341,28183
MP307,2020,irregular,Irregular Expenditure,222051311,28184
MP307,2020,unauthorised,Unauthorised Expenditure,551168039,28185
MP307,2021,fruitless,Fruitless and Wasteful Expenditure,85106221,28186
MP307,2021,irregular,Irregular Expenditure,79610378,28187
MP307,2021,unauthorised,Unauthorised Expenditure,815585332,28188
MP311,2019,fruitless,Fruitless and Wasteful Expenditure,22484299,28189
MP311,2018,fruitless,Fruitless and Wasteful Expenditure,6355990,18697
MP311,2018,irregular,Irregular Expenditure,9080647,18698
MP311,2018,unauthorised,Unauthorised Expenditure,32696356,18699
MP311,2019,irregular,Irregular Expenditure,15528536,28190
MP311,2019,unauthorised,Unauthorised Expenditure,0,28191
MP311,2020,fruitless,Fruitless and Wasteful Expenditure,38003658,28192
MP311,2020,irregular,Irregular Expenditure,50860333,28193
MP311,2020,unauthorised,Unauthorised Expenditure,104711358,28194
MP311,2021,fruitless,Fruitless and Wasteful Expenditure,0,28195
MP311,2021,irregular,Irregular Expenditure,121930026,28196
MP311,2021,unauthorised,Unauthorised Expenditure,60489490,28197
MP312,2019,fruitless,Fruitless and Wasteful Expenditure,400420903,28198
MP312,2018,fruitless,Fruitless and Wasteful Expenditure,110173183,18709
MP312,2018,irregular,Irregular Expenditure,135274092,18710
MP312,2018,unauthorised,Unauthorised Expenditure,222041583,18711
MP312,2019,irregular,Irregular Expenditure,88854893,28199
MP312,2019,unauthorised,Unauthorised Expenditure,518787643,28200
MP312,2020,fruitless,Fruitless and Wasteful Expenditure,335473731,28201
MP312,2020,irregular,Irregular Expenditure,110053192,28202
MP312,2020,unauthorised,Unauthorised Expenditure,187222018,28203
MP312,2021,fruitless,Fruitless and Wasteful Expenditure,0,28204
MP312,2021,irregular,Irregular Expenditure,198888018,28205
MP312,2021,unauthorised,Unauthorised Expenditure,444726152,28206
MP313,2019,fruitless,Fruitless and Wasteful Expenditure,68982,28207
MP313,2018,fruitless,Fruitless and Wasteful Expenditure,0,18721
MP313,2018,irregular,Irregular Expenditure,8387202,18722
MP313,2018,unauthorised,Unauthorised Expenditure,26033434,18723
MP313,2019,irregular,Irregular Expenditure,22545342,28208
MP313,2019,unauthorised,Unauthorised Expenditure,28512895,28209
MP313,2020,fruitless,Fruitless and Wasteful Expenditure,0,28210
MP313,2020,irregular,Irregular Expenditure,2085990,28211
MP313,2020,unauthorised,Unauthorised Expenditure,56244136,28212
MP313,2021,fruitless,Fruitless and Wasteful Expenditure,70520,28213
MP313,2021,irregular,Irregular Expenditure,0,28214
MP313,2021,unauthorised,Unauthorised Expenditure,107014335,28215
MP314,2019,fruitless,Fruitless and Wasteful Expenditure,5034790,28216
MP314,2018,fruitless,Fruitless and Wasteful Expenditure,5122107,18733
MP314,2018,irregular,Irregular Expenditure,40609699,18734
MP314,2018,unauthorised,Unauthorised Expenditure,5548558,18735
MP314,2019,irregular,Irregular Expenditure,61259916,28217
MP314,2019,unauthorised,Unauthorised Expenditure,3747997,28218
MP314,2020,fruitless,Fruitless and Wasteful Expenditure,7943699,28219
MP314,2020,irregular,Irregular Expenditure,104837699,28220
MP314,2020,unauthorised,Unauthorised Expenditure,3724433,28221
MP314,2021,fruitless,Fruitless and Wasteful Expenditure,0,28222
MP314,2021,irregular,Irregular Expenditure,22344475,28223
MP314,2021,unauthorised,Unauthorised Expenditure,294760,28224
MP315,2019,fruitless,Fruitless and Wasteful Expenditure,2054808,28225
MP315,2018,fruitless,Fruitless and Wasteful Expenditure,9113327,18745
MP315,2018,irregular,Irregular Expenditure,34892481,18746
MP315,2018,unauthorised,Unauthorised Expenditure,0,18747
MP315,2019,irregular,Irregular Expenditure,19072680,28226
MP315,2019,unauthorised,Unauthorised Expenditure,0,28227
MP315,2020,fruitless,Fruitless and Wasteful Expenditure,1095525,28228
MP315,2020,irregular,Irregular Expenditure,13090789,28229
MP315,2020,unauthorised,Unauthorised Expenditure,0,28230
MP315,2021,fruitless,Fruitless and Wasteful Expenditure,39413,28231
MP315,2021,irregular,Irregular Expenditure,20466469,28232
MP315,2021,unauthorised,Unauthorised Expenditure,0,28233
MP316,2019,fruitless,Fruitless and Wasteful Expenditure,230357,28234
MP316,2018,fruitless,Fruitless and Wasteful Expenditure,431324,18757
MP316,2018,irregular,Irregular Expenditure,277804021,18758
MP316,2018,unauthorised,Unauthorised Expenditure,14888081,18759
MP316,2019,irregular,Irregular Expenditure,165982942,28235
MP316,2019,unauthorised,Unauthorised Expenditure,0,28236
MP316,2020,fruitless,Fruitless and Wasteful Expenditure,229563,28237
MP316,2020,irregular,Irregular Expenditure,155928885,28238
MP316,2020,unauthorised,Unauthorised Expenditure,1669605,28239
MP316,2021,fruitless,Fruitless and Wasteful Expenditure,0,28240
MP316,2021,irregular,Irregular Expenditure,49465313,28241
MP316,2021,unauthorised,Unauthorised Expenditure,0,28242
MP321,2019,fruitless,Fruitless and Wasteful Expenditure,39453187,28243
MP321,2018,fruitless,Fruitless and Wasteful Expenditure,22042825,18769
MP321,2018,irregular,Irregular Expenditure,134211209,18770
MP321,2018,unauthorised,Unauthorised Expenditure,8459017,18771
MP321,2019,irregular,Irregular Expenditure,41249113,28244
MP321,2019,unauthorised,Unauthorised Expenditure,55474380,28245
MP321,2020,fruitless,Fruitless and Wasteful Expenditure,47103888,28246
MP321,2020,irregular,Irregular Expenditure,70817388,28247
MP321,2020,unauthorised,Unauthorised Expenditure,7520551,28248
MP321,2021,fruitless,Fruitless and Wasteful Expenditure,0,28249
MP321,2021,irregular,Irregular Expenditure,205364591,28250
MP321,2021,unauthorised,Unauthorised Expenditure,130702206,28251
MP324,2019,fruitless,Fruitless and Wasteful Expenditure,230982,28252
MP324,2018,fruitless,Fruitless and Wasteful Expenditure,861976,18781
MP324,2018,irregular,Irregular Expenditure,58544464,18782
MP324,2018,unauthorised,Unauthorised Expenditure,3190504,18783
MP324,2019,irregular,Irregular Expenditure,150390823,28253
MP324,2019,unauthorised,Unauthorised Expenditure,24068382,28254
MP324,2020,fruitless,Fruitless and Wasteful Expenditure,763872,28255
MP324,2020,irregular,Irregular Expenditure,112342788,28256
MP324,2020,unauthorised,Unauthorised Expenditure,6213676,28257
MP324,2021,fruitless,Fruitless and Wasteful Expenditure,18221,28258
MP324,2021,irregular,Irregular Expenditure,38330542,28259
MP324,2021,unauthorised,Unauthorised Expenditure,33953290,28260
MP325,2019,fruitless,Fruitless and Wasteful Expenditure,24928682,28261
MP325,2018,fruitless,Fruitless and Wasteful Expenditure,14978884,18793
MP325,2018,irregular,Irregular Expenditure,216773363,18794
MP325,2018,unauthorised,Unauthorised Expenditure,45172819,18795
MP325,2019,irregular,Irregular Expenditure,214830431,28262
MP325,2019,unauthorised,Unauthorised Expenditure,0,28263
MP325,2020,fruitless,Fruitless and Wasteful Expenditure,1192057,28264
MP325,2020,irregular,Irregular Expenditure,411908415,28265
MP325,2020,unauthorised,Unauthorised Expenditure,0,28266
MP325,2021,fruitless,Fruitless and Wasteful Expenditure,31560,28267
MP325,2021,irregular,Irregular Expenditure,211536197,28268
MP325,2021,unauthorised,Unauthorised Expenditure,0,28269
MP326,2019,fruitless,Fruitless and Wasteful Expenditure,38041859,28270
MP326,2018,fruitless,Fruitless and Wasteful Expenditure,28909554,18805
MP326,2018,irregular,Irregular Expenditure,186521982,18806
MP326,2018,unauthorised,Unauthorised Expenditure,319607707,18807
MP326,2019,irregular,Irregular Expenditure,208935017,28271
MP326,2019,unauthorised,Unauthorised Expenditure,267153091,28272
MP326,2020,fruitless,Fruitless and Wasteful Expenditure,44632732,28273
MP326,2020,irregular,Irregular Expenditure,125388135,28274
MP326,2020,unauthorised,Unauthorised Expenditure,474819248,28275
MP326,2021,fruitless,Fruitless and Wasteful Expenditure,0,28276
MP326,2021,irregular,Irregular Expenditure,50788204,28277
MP326,2021,unauthorised,Unauthorised Expenditure,486319531,28278
NC061,2019,fruitless,Fruitless and Wasteful Expenditure,406815,28279
NC061,2018,fruitless,Fruitless and Wasteful Expenditure,30060,18817
NC061,2018,irregular,Irregular Expenditure,0,18818
NC061,2018,unauthorised,Unauthorised Expenditure,3801281,18819
NC061,2019,irregular,Irregular Expenditure,0,28280
NC061,2019,unauthorised,Unauthorised Expenditure,8718340,28281
NC061,2020,fruitless,Fruitless and Wasteful Expenditure,1029901,28282
NC061,2020,irregular,Irregular Expenditure,7217780,28283
NC061,2020,unauthorised,Unauthorised Expenditure,18581050,28284
NC061,2021,fruitless,Fruitless and Wasteful Expenditure,0,28285
NC061,2021,irregular,Irregular Expenditure,8239883,28286
NC061,2021,unauthorised,Unauthorised Expenditure,20050050,28287
NC062,2019,fruitless,Fruitless and Wasteful Expenditure,10919441,28288
NC062,2018,fruitless,Fruitless and Wasteful Expenditure,12586987,18829
NC062,2018,irregular,Irregular Expenditure,39897484,18830
NC062,2018,unauthorised,Unauthorised Expenditure,32327869,18831
NC062,2019,irregular,Irregular Expenditure,3593697,28289
NC062,2019,unauthorised,Unauthorised Expenditure,41154422,28290
NC062,2020,fruitless,Fruitless and Wasteful Expenditure,11935108,28291
NC062,2020,irregular,Irregular Expenditure,3866111,28292
NC062,2020,unauthorised,Unauthorised Expenditure,103126886,28293
NC062,2021,fruitless,Fruitless and Wasteful Expenditure,0,28294
NC062,2021,irregular,Irregular Expenditure,3954351,28295
NC062,2021,unauthorised,Unauthorised Expenditure,16661252,28296
NC064,2019,fruitless,Fruitless and Wasteful Expenditure,2204876,28297
NC064,2018,fruitless,Fruitless and Wasteful Expenditure,2709862,18841
NC064,2018,irregular,Irregular Expenditure,7263494,18842
NC064,2018,unauthorised,Unauthorised Expenditure,17313187,18843
NC064,2019,irregular,Irregular Expenditure,18405527,28298
NC064,2019,unauthorised,Unauthorised Expenditure,29029602,28299
NC064,2020,fruitless,Fruitless and Wasteful Expenditure,3230317,28300
NC064,2020,irregular,Irregular Expenditure,39727175,28301
NC064,2020,unauthorised,Unauthorised Expenditure,27597078,28302
NC064,2021,fruitless,Fruitless and Wasteful Expenditure,751299,28303
NC064,2021,irregular,Irregular Expenditure,31681868,28304
NC064,2021,unauthorised,Unauthorised Expenditure,29307899,28305
NC065,2019,fruitless,Fruitless and Wasteful Expenditure,1062138,28306
NC065,2018,fruitless,Fruitless and Wasteful Expenditure,0,18853
NC065,2018,irregular,Irregular Expenditure,81874475,18854
NC065,2018,unauthorised,Unauthorised Expenditure,16152123,18855
NC065,2019,irregular,Irregular Expenditure,68885392,28307
NC065,2019,unauthorised,Unauthorised Expenditure,11430376,28308
NC065,2020,fruitless,Fruitless and Wasteful Expenditure,0,28309
NC065,2020,irregular,Irregular Expenditure,59867690,28310
NC065,2020,unauthorised,Unauthorised Expenditure,9899011,28311
NC065,2021,fruitless,Fruitless and Wasteful Expenditure,419,28312
NC065,2021,irregular,Irregular Expenditure,45734634,28313
NC065,2021,unauthorised,Unauthorised Expenditure,2248077,28314
NC066,2019,fruitless,Fruitless and Wasteful Expenditure,5600,28315
NC066,2018,fruitless,Fruitless and Wasteful Expenditure,8837,18865
NC066,2018,irregular,Irregular Expenditure,6452260,18866
NC066,2018,unauthorised,Unauthorised Expenditure,9552938,18867
NC066,2019,irregular,Irregular Expenditure,346597,28316
NC066,2019,unauthorised,Unauthorised Expenditure,12396096,28317
NC066,2020,fruitless,Fruitless and Wasteful Expenditure,18596,28318
NC066,2020,irregular,Irregular Expenditure,1104786,28319
NC066,2020,unauthorised,Unauthorised Expenditure,9480255,28320
NC066,2021,fruitless,Fruitless and Wasteful Expenditure,1100,28321
NC066,2021,irregular,Irregular Expenditure,8557831,28322
NC066,2021,unauthorised,Unauthorised Expenditure,10838507,28323
NC067,2019,fruitless,Fruitless and Wasteful Expenditure,1482055,28324
NC067,2018,fruitless,Fruitless and Wasteful Expenditure,1657840,18877
NC067,2018,irregular,Irregular Expenditure,11842220,18878
NC067,2018,unauthorised,Unauthorised Expenditure,6576329,18879
NC067,2019,irregular,Irregular Expenditure,5813772,28325
NC067,2019,unauthorised,Unauthorised Expenditure,2806682,28326
NC067,2020,fruitless,Fruitless and Wasteful Expenditure,2373602,28327
NC067,2020,irregular,Irregular Expenditure,5880089,28328
NC067,2020,unauthorised,Unauthorised Expenditure,4205467,28329
NC067,2021,fruitless,Fruitless and Wasteful Expenditure,799513,28330
NC067,2021,irregular,Irregular Expenditure,2075762,28331
NC067,2021,unauthorised,Unauthorised Expenditure,5519149,28332
